id,place_name,address_name,road_address_name,x,y,phone,category_name,place_url,region_1depth_name,region_2depth_name,query,rect_level,rect_bbox
12430375,던킨 충남서천점,충남 서천군 서천읍 군사리 705-7,충남 서천군 서천읍 서천로 97,126.6891184,36.07756518,041-952-5006,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/12430375,,,던킨,0,"126.365625,35.99,126.696875,36.343333333333334"
27028741,던킨 보령동대점,충남 보령시 동대동 489-20,충남 보령시 한내로터리길 65,126.6094329,36.34640373,041-933-1212,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/27028741,,,던킨,0,"126.365625,36.32333333333334,126.696875,36.67666666666666"
13042058,던킨 충남홍성점,충남 홍성군 홍성읍 오관리 305-20,충남 홍성군 홍성읍 내포로 8,126.6662071,36.60083295,041-633-1007,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/13042058,,,던킨,0,"126.365625,36.32333333333334,126.696875,36.67666666666666"
675566371,던킨 충남도청점,충남 홍성군 홍북읍 신경리 555,충남 홍성군 홍북읍 청사로174번길 2,126.6789881,36.65938684,041-631-1619,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/675566371,,,던킨,0,"126.365625,36.32333333333334,126.696875,36.67666666666666"
981182119,던킨 당진기지시점,충남 당진시 시곡동 70-1,충남 당진시 서해로 6275,126.6830687,36.90277362,041-358-0728,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/981182119,,,던킨,0,"126.365625,36.656666666666666,126.696875,37.01"
1539048604,던킨 서산예천점,충남 서산시 예천동 1273-6,충남 서산시 호수공원12로 18,126.4483035,36.77244247,041-664-2375,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/1539048604,,,던킨,0,"126.365625,36.656666666666666,126.696875,37.01"
376459451,던킨 서산동문점,충남 서산시 동문동 48-1,충남 서산시 고운로 251,126.4632251,36.78423321,041-662-0901,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/376459451,,,던킨,0,"126.365625,36.656666666666666,126.696875,37.01"
717189103,던킨 서산휴게소서울방향점,충남 서산시 해미면 삼송리 236-14,충남 서산시 해미면 서해안고속도로 242,126.566161,36.73429094,041-688-7714,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/717189103,,,던킨,0,"126.365625,36.656666666666666,126.696875,37.01"
1202230587,던킨 김포구래점,경기 김포시 구래동 6882-4,경기 김포시 김포한강9로75번길 180,126.624277,37.64496084,031-992-7897,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/1202230587,,,던킨,0,"126.365625,37.32333333333334,126.696875,37.67666666666666"
2081966491,던킨 인천용현점,인천 미추홀구 용현동 627-276,인천 미추홀구 낙섬중로 17,126.6360748,37.4501218,,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/2081966491,,,던킨,0,"126.365625,37.32333333333334,126.696875,37.67666666666666"
1575193199,던킨 석바위시장역점,인천 미추홀구 주안동 1543,인천 미추홀구 경원대로834번길 27-12,126.6913786,37.45743768,032-421-0575,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/1575193199,,,던킨,0,"126.365625,37.32333333333334,126.696875,37.67666666666666"
7835531,던킨 송도신도시점,인천 연수구 송도동 2-6,인천 연수구 신송로 122,126.6521092,37.39590925,032-858-1311,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/7835531,,,던킨,0,"126.365625,37.32333333333334,126.696875,37.67666666666666"
724213690,던킨 인천사랑병원점,인천 미추홀구 주안동 157-14,인천 미추홀구 미추홀대로722번길 18,126.6813907,37.46168015,032-441-8839,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/724213690,,,던킨,0,"126.365625,37.32333333333334,126.696875,37.67666666666666"
12323695,던킨 제물포역사점,인천 미추홀구 숭의동 450-39,인천 미추홀구 경인로 129,126.6568688,37.4668058,032-881-4332,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/12323695,,,던킨,0,"126.365625,37.32333333333334,126.696875,37.67666666666666"
87245740,던킨 인천청라점,인천 서구 청라동 165-12,인천 서구 청라에메랄드로 99,126.6557303,37.53360457,032-724-9929,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/87245740,,,던킨,0,"126.365625,37.32333333333334,126.696875,37.67666666666666"
426585495,던킨 송도센트럴점,인천 연수구 송도동 23-5,인천 연수구 센트럴로 160,126.6429062,37.39307875,032-277-0303,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/426585495,,,던킨,0,"126.365625,37.32333333333334,126.696875,37.67666666666666"
12323274,던킨 인천신현점,인천 서구 가정동 504,인천 서구 가정로394번길 2,126.6732434,37.5198231,032-583-6320,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/12323274,,,던킨,0,"126.365625,37.32333333333334,126.696875,37.67666666666666"
913488598,던킨 인천신동춘점,인천 연수구 동춘동 934,인천 연수구 앵고개로264번길 10-13,126.6717548,37.40759936,032-811-6134,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/913488598,,,던킨,0,"126.365625,37.32333333333334,126.696875,37.67666666666666"
2071220207,던킨 인천W병원점,인천 미추홀구 주안동 1468-4,인천 미추홀구 인주대로 396,126.6806603,37.45110034,032-429-3883,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/2071220207,,,던킨,0,"126.365625,37.32333333333334,126.696875,37.67666666666666"
12323823,던킨 김포장기점,경기 김포시 장기동 1618,경기 김포시 김포한강1로51번길 20,126.6671918,37.64386798,031-982-0559,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/12323823,,,던킨,0,"126.365625,37.32333333333334,126.696875,37.67666666666666"
788610819,던킨 T2인천공항센트럴점,인천 중구 운서동 2868,,126.4373873,37.46816038,032-743-8310,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/788610819,,,던킨,0,"126.365625,37.32333333333334,126.696875,37.67666666666666"
1147252257,던킨 인천영종점,인천 중구 중산동 1873-1,인천 중구 하늘중앙로225번길 3,126.5584223,37.48810029,032-751-4981,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/1147252257,,,던킨,0,"126.365625,37.32333333333334,126.696875,37.67666666666666"
21549741,던킨 인천공항1호점,인천 중구 운서동 2840,인천 중구 공항로 272,126.4515265,37.45205388,032-743-8709,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/21549741,,,던킨,0,"126.365625,37.32333333333334,126.696875,37.67666666666666"
1353430751,던킨 영종도운남점,인천 중구 운남동 1602-11,인천 중구 흰바위로 274,126.5054827,37.47779756,032-751-0613,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/1353430751,,,던킨,0,"126.365625,37.32333333333334,126.696875,37.67666666666666"
1814814474,던킨 인천당하점,인천 서구 마전동 1057-1,인천 서구 원당대로 663,126.6750654,37.59391774,032-561-6871,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/1814814474,,,던킨,0,"126.365625,37.32333333333334,126.696875,37.67666666666666"
920152856,던킨 김포운양역점,경기 김포시 운양동 1299-1,경기 김포시 김포한강1로 227,126.6829718,37.65405106,031-982-0955,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/920152856,,,던킨,0,"126.365625,37.32333333333334,126.696875,37.67666666666666"
1045390067,던킨 T1인천공항키오스크점,인천 중구 운서동 2840,인천 중구 공항로 272,126.4533229,37.44948894,032-743-8313,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/1045390067,,,던킨,0,"126.365625,37.32333333333334,126.696875,37.67666666666666"
1606474880,던킨 공항철도검암역점,인천 서구 검암동 414-204,인천 서구 검바위로 26,126.6735379,37.56902368,032-561-7736,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/1606474880,,,던킨,0,"126.365625,37.32333333333334,126.696875,37.67666666666666"
1552645254,던킨 검암역사점,인천 서구 검암동 414-204,인천 서구 검바위로 26,126.6735424,37.5690309,032-569-1125,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/1552645254,,,던킨,0,"126.365625,37.32333333333334,126.696875,37.67666666666666"
239978506,던킨 김포마산점,경기 김포시 마산동 648-2,경기 김포시 김포한강8로 167,126.6438383,37.63742625,031-998-3016,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/239978506,,,던킨,0,"126.365625,37.32333333333334,126.696875,37.67666666666666"
12323422,던킨 김포양촌점,경기 김포시 양촌읍 학운리 2979,경기 김포시 양촌읍 황금로 117,126.6210324,37.61808411,031-999-8388,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/12323422,,,던킨,0,"126.365625,37.32333333333334,126.696875,37.67666666666666"
12323634,던킨 간석홈플러스점,인천 남동구 간석동 616-3,인천 남동구 경원대로 971,126.689153,37.46948193,032-868-8977,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/12323634,,,던킨,0,"126.365625,37.32333333333334,126.696875,37.67666666666666"
733267704,던킨 송도글로벌캠퍼스점,인천 연수구 송도동 190-2,인천 연수구 송도문화로28번길 28,126.653543,37.37785254,,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/733267704,,,던킨,0,"126.365625,37.32333333333334,126.696875,37.67666666666666"
26556586,던킨 김포통진점,경기 김포시 통진읍 마송리 101-4,경기 김포시 통진읍 조강로 45,126.6003908,37.68992479,031-984-9845,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/26556586,,,던킨,0,"126.365625,37.656666666666666,126.696875,38.01"
27529757,던킨 자유로휴게소점,경기 파주시 문발동 495-145,경기 파주시 자유로 2210,126.68426,37.69959613,031-943-5175,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/27529757,,,던킨,0,"126.365625,37.656666666666666,126.696875,38.01"
705573921,던킨 제주금호리조트점,제주특별자치도 서귀포시 남원읍 남원리 2390,제주특별자치도 서귀포시 남원읍 태위로 522-12,126.7016883,33.27320829,064-766-8095,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/705573921,,,던킨,0,"126.678125,33.0,127.009375,33.343333333333334"
1730599779,던킨 제주한화아쿠아점,제주특별자치도 서귀포시 성산읍 고성리 127-3,제주특별자치도 서귀포시 성산읍 섭지코지로 95,126.9277976,33.43297785,064-782-6900,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/1730599779,,,던킨,0,"126.678125,33.32333333333334,127.009375,33.67666666666666"
111875619,던킨 광주진월점,광주 남구 진월동 263,광주 남구 서문대로 671,126.8987346,35.11929445,062-676-3636,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/111875619,,,던킨,0,"126.678125,34.99,127.009375,35.343333333333334"
1187505830,던킨 광주상무점,광주 서구 치평동 1178-6,광주 서구 상무중앙로 29,126.8479255,35.14958481,062-383-3377,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/1187505830,,,던킨,0,"126.678125,34.99,127.009375,35.343333333333334"
13041997,던킨 광주수완점,광주 광산구 수완동 1475,광주 광산구 임방울대로 330,126.8238896,35.18927325,062-959-0022,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/13041997,,,던킨,0,"126.678125,34.99,127.009375,35.343333333333334"
8259301,던킨 광주전남대병원점,광주 동구 학동 113-2,광주 동구 제봉로 41,126.9204817,35.14218457,062-232-1532,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/8259301,,,던킨,0,"126.678125,34.99,127.009375,35.343333333333334"
10305202,던킨 전남대점,광주 북구 용봉동 161-48,광주 북구 우치로 80,126.9128942,35.17464632,062-263-1215,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/10305202,,,던킨,0,"126.678125,34.99,127.009375,35.343333333333334"
13042039,던킨 광주오치점,광주 북구 오치동 750-3,광주 북구 설죽로 348,126.8994378,35.19064398,062-262-5900,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/13042039,,,던킨,0,"126.678125,34.99,127.009375,35.343333333333334"
1394152814,던킨 광주봉선점,광주 남구 봉선동 550-9,광주 남구 봉선중앙로 13,126.912591,35.12245099,062-672-9669,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/1394152814,,,던킨,0,"126.678125,34.99,127.009375,35.343333333333334"
142820681,던킨 광주첨단점,광주 광산구 쌍암동 666-2,광주 광산구 첨단중앙로170번길 54,126.8447401,35.2203218,062-974-8685,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/142820681,,,던킨,0,"126.678125,34.99,127.009375,35.343333333333334"
12323518,던킨 광주터미널점,광주 서구 광천동 49-1,광주 서구 무진대로 904,126.8793455,35.16038691,062-363-5777,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/12323518,,,던킨,0,"126.678125,34.99,127.009375,35.343333333333334"
367236452,던킨 광주동림점,광주 서구 동천동 624,광주 서구 하남대로 692,126.8684977,35.17153985,062-526-8787,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/367236452,,,던킨,0,"126.678125,34.99,127.009375,35.343333333333334"
1459310597,던킨 광주하남점,광주 광산구 산정동 143-13,광주 광산구 용아로 259,126.8015904,35.16646874,062-953-2300,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/1459310597,,,던킨,0,"126.678125,34.99,127.009375,35.343333333333334"
27529163,던킨 나주혁신점,전남 나주시 빛가람동 189-2,전남 나주시 전력로 2,126.7852367,35.0216362,061-332-9114,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/27529163,,,던킨,0,"126.678125,34.99,127.009375,35.343333333333334"
14500143,던킨 광주기독병원점,광주 남구 양림동 264,광주 남구 양림로 37,126.9120963,35.13668858,062-652-8685,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/14500143,,,던킨,0,"126.678125,34.99,127.009375,35.343333333333334"
698193284,던킨 광주신용점,광주 북구 신용동 732,광주 북구 첨단연신로91번길 6,126.8636543,35.2065458,062-574-7077,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/698193284,,,던킨,0,"126.678125,34.99,127.009375,35.343333333333334"
944028613,던킨 전남화순점,전남 화순군 화순읍 만연리 244,전남 화순군 화순읍 광덕로 204,126.9926473,35.06315143,061-373-3133,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/944028613,,,던킨,0,"126.678125,34.99,127.009375,35.343333333333334"
1480669613,던킨 광주금호점,광주 서구 금호동 797-2,광주 서구 풍금로 165,126.8593722,35.13079443,062-672-7770,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/1480669613,,,던킨,0,"126.678125,34.99,127.009375,35.343333333333334"
26855096,던킨 나주역점,전남 나주시 송월동 296-1,,126.7174169,35.01410143,061-336-5908,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/26855096,,,던킨,0,"126.678125,34.99,127.009375,35.343333333333334"
27529120,던킨 광주아이맘병원점,광주 북구 양산동 235,광주 북구 하서로 400,126.874382,35.21049,062-573-0046,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/27529120,,,던킨,0,"126.678125,34.99,127.009375,35.343333333333334"
12323493,던킨 광주첨단롯데마트점,광주 광산구 쌍암동 694-3,광주 광산구 첨단강변로99번길 22,126.8519267,35.2167885,062-974-0250,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/12323493,,,던킨,0,"126.678125,34.99,127.009375,35.343333333333334"
11258660,던킨 광주월드컵점,광주 서구 풍암동 423-2,광주 서구 금화로 240,126.8767704,35.13278555,062-655-7757,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/11258660,,,던킨,0,"126.678125,34.99,127.009375,35.343333333333334"
1147230827,던킨 광주이마트점,광주 서구 화정동 12-13,광주 서구 죽봉대로 61,126.882084,35.15880863,062-366-0007,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/1147230827,,,던킨,0,"126.678125,34.99,127.009375,35.343333333333334"
832693222,던킨 정읍상동점,전북특별자치도 정읍시 상동 83-4,전북특별자치도 정읍시 학산로 89-7,126.8747047,35.56005493,070-8657-0450,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/832693222,,,던킨,0,"126.678125,35.32333333333334,127.009375,35.67666666666666"
26855095,던킨 정읍역사점,전북특별자치도 정읍시 연지동 343-1,전북특별자치도 정읍시 서부산업도로 305,126.8424095,35.57549953,063-535-2229,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/26855095,,,던킨,0,"126.678125,35.32333333333334,127.009375,35.67666666666666"
26484329,던킨 전북고창점,전북특별자치도 고창군 고창읍 읍내리 202-1,전북특별자치도 고창군 고창읍 중앙로 238,126.7013744,35.43490322,063-564-8788,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/26484329,,,던킨,0,"126.678125,35.32333333333334,127.009375,35.67666666666666"
807816856,던킨 익산영등점,전북특별자치도 익산시 영등동 844-1,전북특별자치도 익산시 무왕로15길 5-14,126.9769738,35.95912534,063-831-1091,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/807816856,,,던킨,0,"126.678125,35.656666666666666,127.009375,36.01"
569387947,던킨 군산조촌점,전북특별자치도 군산시 조촌동 2-18,전북특별자치도 군산시 궁포1로 24-9,126.7406277,35.97625464,063-465-6860,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/569387947,,,던킨,0,"126.678125,35.656666666666666,127.009375,36.01"
1398856920,던킨 군산나운점,전북특별자치도 군산시 나운동 743-8,전북특별자치도 군산시 상신5길 2,126.698771,35.97127037,063-910-9700,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/1398856920,,,던킨,0,"126.678125,35.656666666666666,127.009375,36.01"
145480891,던킨 익산역점,전북특별자치도 익산시 창인동2가 1,전북특별자치도 익산시 익산대로 153,126.9452563,35.94053958,063-855-0907,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/145480891,,,던킨,0,"126.678125,35.656666666666666,127.009375,36.01"
13042086,던킨 부안성모병원점,전북특별자치도 부안군 부안읍 봉덕리 760,전북특별자치도 부안군 부안읍 수정길 19,126.7350793,35.72501819,063-582-8778,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/13042086,,,던킨,0,"126.678125,35.656666666666666,127.009375,36.01"
24546423,던킨 동군산병원점,전북특별자치도 군산시 조촌동 671-13,전북특별자치도 군산시 조촌로 149,126.7371974,35.97753234,,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/24546423,,,던킨,0,"126.678125,35.656666666666666,127.009375,36.01"
999008429,던킨 군산롯데마트점,전북특별자치도 군산시 수송동 833,전북특별자치도 군산시 수송로 185,126.7164112,35.96479923,063-465-9786,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/999008429,,,던킨,0,"126.678125,35.656666666666666,127.009375,36.01"
302976880,던킨 원광대병원점,전북특별자치도 익산시 신동 272,전북특별자치도 익산시 무왕로 895,126.9596359,35.96458497,063-859-2312,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/302976880,,,던킨,0,"126.678125,35.656666666666666,127.009375,36.01"
1265013380,던킨 군산이마트점,전북특별자치도 군산시 경암동 590-296,전북특별자치도 군산시 구암3.1로 137,126.7349732,35.98283301,,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/1265013380,,,던킨,0,"126.678125,35.656666666666666,127.009375,36.01"
119382422,던킨 예산휴게소당진방향점,충남 예산군 신양면 서계양리 680-1,충남 예산군 신양면 당진영덕고속도로 33,126.8464729,36.61952439,041-335-0020,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/119382422,,,던킨,0,"126.678125,36.32333333333334,127.009375,36.67666666666666"
1206534278,던킨 평택포승점,경기 평택시 포승읍 도곡리 1122-1,경기 평택시 포승읍 여술로 20,126.8447465,36.98771803,031-686-8534,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/1206534278,,,던킨,0,"126.678125,36.656666666666666,127.009375,37.01"
272122170,던킨 행담도휴게소점,충남 당진시 신평면 매산리 513,충남 당진시 신평면 서해안고속도로 275,126.8076251,36.94474495,041-358-0700,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/272122170,,,던킨,0,"126.678125,36.656666666666666,127.009375,37.01"
14857790,던킨 안산원곡점,경기 안산시 단원구 원곡동 828-6,경기 안산시 단원구 라성로 43,126.8003712,37.32752316,031-475-0320,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/14857790,,,던킨,0,"126.678125,36.99,127.009375,37.343333333333334"
7835421,던킨 안산고잔점,경기 안산시 단원구 고잔동 708-2,경기 안산시 단원구 광덕대로 151,126.8292367,37.3099946,031-485-8998,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/7835421,,,던킨,0,"126.678125,36.99,127.009375,37.343333333333334"
2067339976,던킨 안산선부점,경기 안산시 단원구 선부동 1081,경기 안산시 단원구 선부광장1로 69,126.8121917,37.33641226,031-401-2593,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/2067339976,,,던킨,0,"126.678125,36.99,127.009375,37.343333333333334"
16174795,던킨 화성향남점,경기 화성시 향남읍 행정리 487-5,경기 화성시 향남읍 행정중앙2로 63-3,126.9220382,37.12978597,031-352-0639,음식점 > 간식 > 도넛 > 던킨,http://place.map.kakao.com/16174795,,,던킨,0,"126.678125,36.99,127.009375,37.343333333333334"
